t,record_utc,z,airspeed,temperature_C,pressure_hPa,density_kg_m3,humidity,wind_x,wind_y,ice_mass_kg
5.749999999999988,2026-09-14 05:00,0.3940184315929936,8.023227452444482,16.197438880194625,1015.5526668841009,1.2153217944429802,0.8827873101475661,-3.683445460755743,5.387234014461313,0.0
5.799999999999987,2026-09-14 05:00,0.3807785357085182,8.008065875105265,16.197524939517905,1015.5542573530279,1.2153230688444248,0.8828158416563996,-3.670247183406858,5.386870697078746,0.0
5.849999999999987,2026-09-14 05:00,0.3673145611153389,7.98928267057738,16.197612455352726,1015.5558747419293,1.215324368850761,0.8828443731652331,-3.655581196258536,5.382857184830288,0.0
5.899999999999987,2026-09-14 05:00,0.35363690693370187,7.96676197086215,16.19770136010493,1015.5575178016923,1.215325693273663,0.8828729046740666,-3.6393690867046327,5.3749681699067064,0.0
5.949999999999987,2026-09-14 05:00,0.33975635800358583,7.940385029619963,16.197791583672938,1015.5591852368599,1.2153270408807268,0.8829014361829002,-3.62152256020131,5.362974014040496,0.0
5.999999999999987,2026-09-14 05:00,0.3256840904142493,7.910027077284367,16.197883053412284,1015.5608757049727,1.2153284103948407,0.8829299676917337,-3.6019415094310303,5.346638620472838,0.0
6.0499999999999865,2026-09-14 05:00,0.3114316783071671,7.87555340201325,16.197975694090985,1015.5625878157474,1.2153298004934074,0.8829584992005672,-3.5805116385056963,5.325716649205459,0.0
6.099999999999986,2026-09-14 05:00,0.29701110168867356,7.8368144742318595,16.198069427839016,1015.5643201301374,1.215331209807448,0.8829870307094008,-3.5571015102949337,5.299949890564821,0.0
6.149999999999986,2026-09-14 05:00,0.2824347547196514,7.793639863288595,16.198164174094302,1015.5660711593382,1.2153326369206592,0.8830155622182343,-3.531558836236105,5.269062544267391,0.0
6.199999999999986,2026-09-14 05:00,0.2677154536275386,7.745830592815791,16.19825984955139,1015.5678393638358,1.2153340803685053,0.8830440937270678,-3.5037057576386967,5.232755053041519,0.0
6.249999999999986,2026-09-14 05:00,0.252866442988879,7.693149429601762,16.198356368120585,1015.5696231526525,1.2153355386375035,0.8830726252359014,-3.4733327641119573,5.1906959953810246,0.0
6.299999999999986,2026-09-14 05:00,0.23790139861940066,7.635308371354311,16.19845364090895,1015.5714208829942,1.2153370101648882,0.8831011567447349,-3.4401907397509324,5.142511325065377,0.0
6.349999999999985,2026-09-14 05:00,0.22283442461586703,7.57195224545561,16.198551576239993,1015.573230860614,1.215338493338957,0.8831296882535684,-3.403980390153433,5.08776991211298,0.0
6.399999999999985,2026-09-14 05:00,0.20768004110310476,7.502636774498931,16.19865007973283,1015.575051341274,1.2153399865004608,0.8831582197624019,-3.364337930111793,5.025963816050273,0.0
6.449999999999985,2026-09-14 05:00,0.19245315774454538,7.426798564941801,16.19874905447466,1015.5768805339346,1.2153414879456395,0.8831867512712355,-3.3208153089145047,4.956480875250987,0.0
6.499999999999985,2026-09-14 05:00,0.17716902570298848,7.3437129755389,16.198848401332896,1015.5787166065198,1.2153429959317053,0.883215282780069,-3.272852245057405,4.878565782187702,0.0
6.549999999999985,2026-09-14 05:00,0.16184315680004177,7.252433231101742,16.19894801948078,1015.5805576956325,1.215344508686086,0.8832438142889025,-3.219735604904761,4.791263367916732,0.0
6.5999999999999845,2026-09-14 05:00,0.14649119179694303,7.151699481085582,16.199047807253294,1015.5824019223718,1.215346024421469,0.8832723457977361,-3.160538529355372,4.693333405724096,0.0
6.649999999999984,2026-09-14 05:00,0.13112868737318842,7.039797682835565,16.199147663532074,1015.58424741793,1.2153475413601538,0.8833008773065696,-3.0940257895112566,4.583117884446285,0.0
6.699999999999984,2026-09-14 05:00,0.11577076799575825,6.914330532299928,16.19924749000802,1015.5860923654076,1.215349057773824,0.8833294088154031,-3.01849997702137,4.458324924070755,0.0
6.749999999999984,2026-09-14 05:00,0.10043154217047841,6.771824774288528,16.19934719497587,1015.5879350699429,1.2153505720502609,0.8833579403242366,-2.9315375964739627,4.3156573867656105,0.0
