window,t_s,n_load
storm,5879.0,1.5173844221203538
storm,5880.0,3.002497820791392
storm,5881.0,4.3746438930680895
storm,5882.0,4.322410144085628
storm,5883.0,3.300309882789714
storm,5884.0,2.973990944094081
storm,5885.0,3.470938756338755
storm,5886.0,3.2093916644212306
storm,5887.0,1.994339488746296
storm,5888.0,1.998199969136421
storm,5889.0,4.334776424548219
storm,5890.0,6.008932571946199
storm,5891.0,4.121840360090789
storm,5892.0,1.3872476818388861
storm,5893.0,1.3331554646078634
storm,5894.0,3.4454279327888733
storm,5895.0,4.45519865669044
storm,5896.0,3.565170772627984
storm,5897.0,3.1936980461213333
storm,5898.0,3.743499488781672
storm,5899.0,3.4162344017540724
storm,5900.0,2.27316398132231
storm,5901.0,2.5319506950123225
storm,5902.0,3.855944999508224
storm,5903.0,3.9018225456559024
storm,5904.0,2.973809716119295
storm,5905.0,3.1108184803161025
storm,5906.0,3.941807789631232
storm,5907.0,3.065488303929525
storm,5908.0,1.3953072515390545
storm,5909.0,2.628636909631548
storm,5910.0,5.431351942375272
storm,5911.0,5.265329462883942
storm,5912.0,2.014340354617574
storm,5913.0,0.7889100804029143
storm,5914.0,3.456595990445207
storm,5915.0,4.952887259754793
storm,5916.0,2.810272316421791
storm,5917.0,1.391864687790686
storm,5918.0,4.195193974059514
storm,5919.0,6.452831676443003
storm,5920.0,3.489820432791529
storm,5921.0,-0.21044873837988923
storm,5922.0,1.2105602736220142
storm,5923.0,5.420980805439883
storm,5924.0,5.775245141827097
storm,5925.0,2.68548162872006
storm,5926.0,1.758173932551281
storm,5927.0,3.74040810361904
storm,5928.0,4.073341381661752
storm,5929.0,1.9696880843112226
storm,5930.0,1.5332337146064838
storm,5931.0,4.206027493775638
storm,5932.0,5.75125996512838
storm,5933.0,4.0233494497198405
storm,5934.0,2.073905210857637
storm,5935.0,2.186408818152666
storm,5936.0,2.7859195523454257
storm,5937.0,2.6867210495701728
storm,5938.0,3.3893704804768405
storm,5939.0,4.987604083555219
storm,5940.0,4.841896344428738
storm,5941.0,2.3333750311275474
storm,5942.0,1.3582064040762394
storm,5943.0,3.070489210681026
storm,5944.0,4.347389878406824
storm,5945.0,3.3866046615637124
storm,5946.0,2.5587354100170603
storm,5947.0,3.8235457960623234
storm,5948.0,4.668691698611694
storm,5949.0,2.7525747872630917
storm,5950.0,0.8545545370029525
storm,5951.0,2.3384010866762153
storm,5952.0,5.5665266055272085
storm,5953.0,5.799140983995398
storm,5954.0,2.930526471671478
storm,5955.0,1.2202000122843
storm,5956.0,2.118708550536974
storm,5957.0,3.891494247613099
storm,5958.0,4.2793003991996
storm,5959.0,3.449499825852072
storm,5960.0,3.051133541916099
storm,5961.0,3.427580949895958
storm,5962.0,3.7465525184176856
storm,5963.0,2.9932809826895133
storm,5964.0,1.8801432072985562
storm,5965.0,2.341281715720053
storm,5966.0,4.414678083891866
storm,5967.0,5.575727252169259
storm,5968.0,3.742286608104509
storm,5969.0,1.1648180222775835
storm,5970.0,1.4174514349161127
storm,5971.0,3.952474193529054
storm,5972.0,4.822371690496131
storm,5973.0,3.0617857245327054
storm,5974.0,2.5377842587472763
storm,5975.0,4.4247188748360635
storm,5976.0,4.852051789713373
storm,5977.0,2.1615356882665906
storm,5978.0,0.48387811421464294
storm,5979.0,2.6646772071153473
storm,5980.0,5.670339416389538
storm,5981.0,5.026891437660561
storm,5982.0,2.475498663522179
storm,5983.0,2.2180509309710423
storm,5984.0,3.613434880634526
storm,5985.0,3.365349342177617
storm,5986.0,2.225317735981025
storm,5987.0,2.9689719924913276
storm,5988.0,4.580119900080102
storm,5989.0,4.250043856637776
storm,5990.0,2.3880379822437825
storm,5991.0,2.3582740976225716
storm,5992.0,3.564456289927246
storm,5993.0,3.217680765143238
storm,5994.0,2.2269581898664934
storm,5995.0,3.595289433765796
storm,5996.0,5.648955933879739
storm,5997.0,4.225716733632248
storm,5998.0,0.612778124773582
storm,5999.0,0.7173892387934515
storm,6000.0,4.512351166675445
storm,6001.0,5.77900043449604
storm,6002.0,2.995444557094136
storm,6003.0,1.1498919740107771
storm,6004.0,3.6160930523087673
storm,6005.0,5.2782230397850025
storm,6006.0,2.7322616193411076
storm,6007.0,0.5381525036425245
storm,6008.0,3.0102510887592517
storm,6009.0,6.630058505105395
storm,6010.0,5.231745123737398
storm,6011.0,1.3267129798506347
storm,6012.0,0.5694694578032734
storm,6013.0,3.121211426727513
storm,6014.0,4.791235946276994
storm,6015.0,3.9497300520550813
storm,6016.0,3.4333944189659262
storm,6017.0,4.049298380665607
storm,6018.0,3.5027863648380793
storm,6019.0,2.0123236113238563
storm,6020.0,1.7089442878578125
storm,6021.0,3.2587476388846226
storm,6022.0,4.407211878225402
storm,6023.0,4.053402965059172
storm,6024.0,3.6598080125300227
storm,6025.0,3.509454978892843
storm,6026.0,2.5510913629921115
storm,6027.0,1.675234909965665
storm,6028.0,2.652171501837524
storm,6029.0,4.511628549644732
storm,6030.0,4.851648822132176
storm,6031.0,3.2122794608972125
storm,6032.0,2.2480836998592735
storm,6033.0,2.9036639130358206
storm,6034.0,3.326325457180653
storm,6035.0,2.770528496446166
storm,6036.0,2.803742006057922
storm,6037.0,4.106011257495238
storm,6038.0,4.79717311110098
storm,6039.0,3.6351140032232703
storm,6040.0,1.9682943445336152
storm,6041.0,1.7494367859788962
storm,6042.0,3.066132040463368
storm,6043.0,4.443922305148366
storm,6044.0,4.467521211951351
storm,6045.0,3.1776291174420965
storm,6046.0,2.001921125758017
storm,6047.0,2.475107894510677
storm,6048.0,4.21314806361027
storm,6049.0,4.286793028017332
storm,6050.0,2.5352034954748013
storm,6051.0,2.157167651112838
storm,6052.0,4.196058570272911
storm,6053.0,5.418792625022757
storm,6054.0,2.708809746930075
storm,6055.0,0.13891940415155316
storm,6056.0,2.0314431545869214
storm,6057.0,6.181705439510195
storm,6058.0,6.198760529527114
storm,6059.0,2.2382685128814845
storm,6060.0,0.9865201854263624
storm,6061.0,3.4381852863039755
storm,6062.0,4.647602086221458
storm,6063.0,2.406208299370928
storm,6064.0,1.4845994189424772
storm,6065.0,4.166042000128389
storm,6066.0,6.292207192845076
storm,6067.0,3.820802832495325
storm,6068.0,0.7008053742944421
storm,6069.0,1.5609701257718667
storm,6070.0,4.016684706356342
storm,6071.0,4.373594408811863
storm,6072.0,3.3598219286130107
storm,6073.0,3.7955068948155106
storm,6074.0,4.3070758414699695
storm,6075.0,2.6059679723832887
storm,6076.0,1.0148602463923087
storm,6077.0,2.455982032292958
storm,6078.0,5.046082298600527
storm,6079.0,4.862638522531671
storm,6080.0,2.836997935296647
storm,6081.0,2.898699734946513
storm,6082.0,3.926865044437411
storm,6083.0,2.872672699450121
storm,6084.0,1.0460868447450689
storm,6085.0,2.577977525528513
storm,6086.0,5.632568933294543
storm,6087.0,5.2613754055971516
storm,6088.0,1.7642065255850943
storm,6089.0,0.38854832858138905
storm,6090.0,3.5766200918532656
storm,6091.0,5.2361645102019425
storm,6092.0,3.266607368287755
storm,6093.0,1.7470009968577582
storm,6094.0,3.5960718059308485
storm,6095.0,5.247125104355499
storm,6096.0,3.2341383188314317
storm,6097.0,0.8152750725820381
storm,6098.0,1.7305535033817028
storm,6099.0,5.143616231716954
storm,6100.0,5.940173981847585
storm,6101.0,3.556898629172129
storm,6102.0,1.8435200801361196
storm,6103.0,2.062593161316327
storm,6104.0,3.0275882823453353
storm,6105.0,3.660310759477012
storm,6106.0,3.93699230925195
storm,6107.0,3.772562419999058
storm,6108.0,3.2299810598671646
storm,6109.0,2.9784347336833163
storm,6110.0,3.1466823648873565
storm,6111.0,2.9284788677621676
storm,6112.0,2.407526039741947
storm,6113.0,2.947270465444313
storm,6114.0,4.332460732735075
storm,6115.0,4.875626556539399
storm,6116.0,3.3050379906239615
storm,6117.0,1.6217490818183258
storm,6118.0,2.003981674854101
storm,6119.0,3.2261573921481275
storm,6120.0,3.8852547689133528
storm,6121.0,3.92502534100823
storm,6122.0,4.002139086778157
storm,6123.0,3.715821766582057
storm,6124.0,2.8604981198654094
storm,6125.0,2.2939442644302317
storm,6126.0,2.644526808649238
storm,6127.0,3.1698609938987476
storm,6128.0,3.470900458269967
storm,6129.0,4.119080469820579
storm,6130.0,4.509805960756798
storm,6131.0,3.10466078262133
storm,6132.0,1.2651214250208982
storm,6133.0,1.9499630454163834
storm,6134.0,4.644311407803208
storm,6135.0,5.3593038905798895
storm,6136.0,2.9072363840105018
storm,6137.0,1.5909685488887828
storm,6138.0,3.4891248058596576
storm,6139.0,4.708187341316242
storm,6140.0,2.4426864973700013
storm,6141.0,0.8352063592528514
storm,6142.0,3.693807109731427
storm,6143.0,7.186059668420904
storm,6144.0,4.780373391416899
storm,6145.0,0.09765099718528904
storm,6146.0,0.24242493123341408
storm,6147.0,4.767891083281847
storm,6148.0,6.454969054053494
storm,6149.0,3.109565713558446
storm,6150.0,1.4013224216391662
storm,6151.0,3.4571677255363173
storm,6152.0,4.997764343483523
storm,6153.0,2.565032407966312
storm,6154.0,0.8579882742755942
storm,6155.0,3.1148565254247855
storm,6156.0,5.94588845821748
storm,6157.0,5.068927636509644
storm,6158.0,2.306383882416469
storm,6159.0,1.8376682700529372
storm,6160.0,2.5929457975853905
storm,6161.0,2.7313328491802897
storm,6162.0,3.116539829101756
storm,6163.0,4.938758051928041
storm,6164.0,5.341075372880771
storm,6165.0,2.9981457255122295
storm,6166.0,1.0965803161363306
storm,6167.0,2.3039627058862666
storm,6168.0,4.41250256165975
storm,6169.0,3.849479908910088
storm,6170.0,2.3732379374285295
storm,6171.0,3.255358080938867
storm,6172.0,4.909961918966999
storm,6173.0,3.86037063723906
storm,6174.0,0.9876308433082417
storm,6175.0,1.2765845664460684
storm,6176.0,4.3463908334326025
storm,6177.0,5.2187616665644265
storm,6178.0,3.391866974033362
storm,6179.0,1.8488353849988164
storm,6180.0,2.93217873223634
storm,6181.0,3.911451110378191
storm,6182.0,2.9600948638239304
storm,6183.0,2.1471387811542266
storm,6184.0,3.262546173075019
storm,6185.0,4.954579405048047
storm,6186.0,4.408406960516996
storm,6187.0,2.6492514420999544
storm,6188.0,1.7125036806500176
storm,6189.0,2.4397021582875604
storm,6190.0,3.924300276399236
storm,6191.0,4.460618710876988
storm,6192.0,3.747796998012055
storm,6193.0,2.504961936349562
storm,6194.0,2.1536205572066174
storm,6195.0,3.235027889212264
storm,6196.0,3.908496216711759
storm,6197.0,3.175693683674014
storm,6198.0,2.7471793255076395
storm,6199.0,3.9449316488984847
storm,6200.0,4.800389872456043
storm,6201.0,3.2393640868864684
storm,6202.0,1.0215368749191442
storm,6203.0,1.5319121990347597
storm,6204.0,4.08583281223874
storm,6205.0,5.348455766367829
storm,6206.0,4.175192805066232
storm,6207.0,2.8704325322577877
storm,6208.0,2.7581176205296525
storm,6209.0,2.531231329039399
storm,6210.0,2.24203032924336
storm,6211.0,3.193083721452432
storm,6212.0,4.702894907922732
storm,6213.0,4.3382855566418606
storm,6214.0,2.8412420689473743
storm,6215.0,2.5980047081598983
storm,6216.0,3.4071464704321017
storm,6217.0,2.806459135305438
storm,6218.0,1.7656713410107454
storm,6219.0,3.269053678945264
storm,6220.0,6.431931420301157
storm,6221.0,5.563037498616889
storm,6222.0,1.1979865047535256
storm,6223.0,0.07398920244303395
storm,6224.0,3.3715148715829226
storm,6225.0,6.256957932142128
storm,6226.0,3.892888555236114
storm,6227.0,1.302279442668968
storm,6228.0,3.1282065501792577
storm,6229.0,5.597452271638545
storm,6230.0,3.5255449023110557
storm,6231.0,0.10632568582964597
storm,6232.0,1.8141267623627881
storm,6233.0,5.940733732671498
storm,6234.0,5.745955575887693
storm,6235.0,1.8344066785249975
storm,6236.0,0.44911116843826565
storm,6237.0,3.4122500716168775
storm,6238.0,5.454051776182966
storm,6239.0,3.4043650498843694
storm,6240.0,2.020481094510775
storm,6241.0,3.5537709455937128
storm,6242.0,4.969055481466461
storm,6243.0,3.2854586875000567
storm,6244.0,1.3515056081811843
storm,6245.0,2.1379892026242153
storm,6246.0,3.933549422996253
storm,6247.0,4.514917913443542
storm,6248.0,4.056040559077491
storm,6249.0,3.681201444762668
storm,6250.0,2.8973172628328707
storm,6251.0,1.8054805475518427
storm,6252.0,2.051044516049446
storm,6253.0,4.218697680786442
storm,6254.0,4.984363248474857
storm,6255.0,3.4097366318231708
storm,6256.0,2.223255180206053
storm,6257.0,3.0787829592139953
storm,6258.0,3.9761989992596196
storm,6259.0,2.769748486538766
storm,6260.0,1.6768802362152029
storm,6261.0,3.19596933577706
storm,6262.0,5.55270781715891
storm,6263.0,5.090346986576798
storm,6264.0,2.3797701822531243
storm,6265.0,1.047924916971979
storm,6266.0,2.2834747871473926
storm,6267.0,3.7827805416967806
storm,6268.0,4.144121403022047
storm,6269.0,3.782916046267311
storm,6270.0,3.40100199457972
storm,6271.0,3.256522582750184
storm,6272.0,3.0961956617021316
storm,6273.0,2.782595595973585
storm,6274.0,2.4727243848239544
storm,6275.0,2.9307898710550124
storm,6276.0,4.294673660123806
storm,6277.0,4.856438698122602
storm,6278.0,3.3099269669802482
storm,6279.0,1.0238260267006487
storm,6280.0,1.5598992620723553
storm,6281.0,4.361065045737418
storm,6282.0,5.339652497227984
storm,6283.0,3.4884089417625046
storm,6284.0,2.0326386658208495
storm,6285.0,3.1106196536351516
storm,6286.0,3.7938780259090183
storm,6287.0,2.489502983999706
storm,6288.0,1.630180340488016
storm,6289.0,3.854686727299823
storm,6290.0,5.803682981587536
storm,6291.0,4.124778224054101
storm,6292.0,1.399881998665282
storm,6293.0,1.3928547693948037
storm,6294.0,3.6444751959413835
storm,6295.0,4.255146919998155
storm,6296.0,3.3909628181867095
storm,6297.0,3.6159809910427425
storm,6298.0,4.218227689919228
storm,6299.0,2.9547061650979947
storm,6300.0,1.2968699173775957
storm,6301.0,2.227406079585976
storm,6302.0,4.722533090344593
storm,6303.0,4.583651150943412
storm,6304.0,2.7510465973916833
storm,6305.0,3.0760606619496333
storm,6306.0,4.78459096638085
storm,6307.0,3.4472664986555195
storm,6308.0,0.5688089826572527
storm,6309.0,1.2229993086737994
storm,6310.0,5.650457500906646
storm,6311.0,7.32381769846595
storm,6312.0,2.883407500318544
storm,6313.0,0.10341557723973704
storm,6314.0,2.5858978238306376
storm,6315.0,5.7806548660619335
storm,6316.0,3.9420912113292874
storm,6317.0,1.0243714937536337
storm,6318.0,2.4681671306316115
storm,6319.0,5.680239126476772
storm,6320.0,5.156381143929195
storm,6321.0,1.1353086386881668
storm,6322.0,0.5202182464296891
storm,6323.0,3.7079303558692067
storm,6324.0,5.4784999932837515
storm,6325.0,3.8988517940874803
storm,6326.0,2.310599018068674
storm,6327.0,2.914035428651805
storm,6328.0,3.674515300302907
storm,6329.0,2.939078030841263
storm,6330.0,2.4131650062925973
storm,6331.0,3.197117799620539
storm,6332.0,4.161344339875015
storm,6333.0,4.120425817612896
storm,6334.0,3.314690287256961
storm,6335.0,2.6664326784873964
storm,6336.0,2.2696798939273832
storm,6337.0,2.552720079705011
storm,6338.0,4.066765502828903
storm,6339.0,5.144872295329812
storm,6340.0,3.928308551439735
storm,6341.0,2.019138295918607
storm,6342.0,1.640605891653075
storm,6343.0,3.091221536165401
storm,6344.0,4.038932655379923
storm,6345.0,3.614727561187798
storm,6346.0,3.569093971622117
storm,6347.0,4.244380114387163
storm,6348.0,3.86215641891809
storm,6349.0,2.2827820259386926
storm,6350.0,1.48501345212507
storm,6351.0,2.5040631601580285
storm,6352.0,4.3686264093922995
storm,6353.0,5.057016186625039
storm,6354.0,4.241147709071699
storm,6355.0,2.7722361350819695
storm,6356.0,1.5743483049832079
storm,6357.0,2.0388717499602182
storm,6358.0,3.771374718892216
storm,6359.0,4.606149614043388
storm,6360.0,3.5769324157212923
storm,6361.0,2.548787145793346
storm,6362.0,3.4277431522584756
storm,6363.0,4.077069914357129
storm,6364.0,2.5211388818611344
storm,6365.0,0.9059299396339648
storm,6366.0,2.9475480933196674
storm,6367.0,6.232557314708325
storm,6368.0,5.478547400626303
storm,6369.0,1.5575661895783535
storm,6370.0,0.32987299886357974
storm,6371.0,3.36808311741612
storm,6372.0,5.18763802096004
storm,6373.0,3.4206414728170786
storm,6374.0,1.880035332683695
storm,6375.0,3.518688024664188
storm,6376.0,4.786055906456722
storm,6377.0,3.0144377341307096
storm,6378.0,1.0526031331121113
storm,6379.0,2.7614238287376094
storm,6380.0,5.16825578925087
storm,6381.0,4.186338483753346
storm,6382.0,2.367489556750812
storm,6383.0,2.5582656672343655
storm,6384.0,3.7137182691852884
storm,6385.0,2.897355956024848
storm,6386.0,1.9189354225476554
storm,6387.0,3.554608509969218
storm,6388.0,5.674510878036977
storm,6389.0,4.269458931720016
storm,6390.0,1.5236658421608475
storm,6391.0,1.8300043149608232
storm,6392.0,4.103262139649887
storm,6393.0,3.86477253808042
storm,6394.0,1.9408074755076732
storm,6395.0,2.733546347419957
storm,6396.0,5.880278237342146
storm,6397.0,5.529371855951142
storm,6398.0,1.2043773352721137
storm,6399.0,-0.03609181077512413
storm,6400.0,3.3352551653095457
storm,6401.0,6.512653442272978
storm,6402.0,4.572859931835385
storm,6403.0,1.6893288895776177
storm,6404.0,2.522981402893938
storm,6405.0,4.430147647572878
storm,6406.0,3.487448494932646
storm,6407.0,1.201272467322724
storm,6408.0,1.9931811989589727
storm,6409.0,5.0606675004218244
storm,6410.0,6.1134981236816355
storm,6411.0,3.5070209292960253
storm,6412.0,1.2018049304869955
storm,6413.0,1.6520490096981446
storm,6414.0,3.3433164413384846
storm,6415.0,4.357643167065494
storm,6416.0,4.064346950870102
storm,6417.0,3.2489058716156753
storm,6418.0,2.821429130619926
storm,6419.0,3.061808567521551
storm,6420.0,3.3637153160965503
storm,6421.0,2.969302600377594
storm,6422.0,2.6346486099933424
storm,6423.0,3.5555144403455814
storm,6424.0,4.921828314634825
storm,6425.0,4.140870689808079
storm,6426.0,1.866277378402629
storm,6427.0,1.1320621888837228
storm,6428.0,3.1110042360155803
storm,6429.0,5.425786865315789
storm,6430.0,4.790212865737606
storm,6431.0,2.9702488076704228
storm,6432.0,2.463288886760257
storm,6433.0,2.815566926288137
storm,6434.0,2.772018328418209
storm,6435.0,2.8397068382452764
storm,6436.0,3.7472024388875727
storm,6437.0,4.3646982655032165
storm,6438.0,3.68758480780438
storm,6439.0,2.845651216352902
storm,6440.0,2.808859203263171
storm,6441.0,2.739567608432072
storm,6442.0,2.309379395573381
storm,6443.0,3.1873804506862426
storm,6444.0,4.974480149352071
storm,6445.0,4.9295515776330365
storm,6446.0,2.384139614233376
storm,6447.0,0.7789828613121449
storm,6448.0,2.779061852140202
storm,6449.0,4.674046852466325
storm,6450.0,3.520527419083264
storm,6451.0,1.8289430010435932
storm,6452.0,3.649183677063975
storm,6453.0,5.963284259369487
storm,6454.0,3.918515711981128
storm,6455.0,0.14589871060405973
storm,6456.0,0.7527301563109811
storm,6457.0,4.928482912928407
storm,6458.0,5.97905862829545
storm,6459.0,2.967366647277669
storm,6460.0,1.0223864604552817
storm,6461.0,3.309064275768847
storm,6462.0,4.812014415214494
storm,6463.0,2.8205640090424415
storm,6464.0,1.4380646383999982
storm,6465.0,3.5636547160507566
storm,6466.0,5.5511376686386535
storm,6467.0,3.942522939494788
storm,6468.0,1.5903114355988164
storm,6469.0,1.9573500098354877
storm,6470.0,3.726333079520834
storm,6471.0,3.6593590539571705
storm,6472.0,3.1066857461721438
storm,6473.0,4.089651644086449
storm,6474.0,4.6668458398676975
storm,6475.0,2.580745102114494
storm,6476.0,0.912716762625526
storm,6477.0,2.630493848292393
storm,6478.0,5.281734726974283
storm,6479.0,4.631109781546289
storm,6480.0,2.2531174238854135
storm,6481.0,2.3718546672525105
storm,6482.0,4.2672165543008145
storm,6483.0,3.7261436368675653
storm,6484.0,1.3966356100445767
storm,6485.0,1.8638248271558433
storm,6486.0,5.279462610444043
storm,6487.0,6.671675967554642
storm,6488.0,3.2576686156706254
storm,6489.0,0.5380194191001845
storm,6490.0,1.4729701371983135
storm,6491.0,4.0127257419516225
storm,6492.0,4.974970308723283
storm,6493.0,3.748020215146991
storm,6494.0,3.2113688247312915
storm,6495.0,3.5834007527093785
storm,6496.0,3.4434164507076606
storm,6497.0,2.395051677852313
storm,6498.0,1.8543063317262
storm,6499.0,2.8368257848035245
storm,6500.0,4.474997204016234
storm,6501.0,5.075920766466587
storm,6502.0,3.6285242431269724
storm,6503.0,1.5988061814766594
storm,6504.0,1.5464007585936068
storm,6505.0,3.6564758650320486
storm,6506.0,4.846327054137112
storm,6507.0,3.5489119278253365
storm,6508.0,2.3458346552065006
storm,6509.0,3.2979314339146284
storm,6510.0,4.557195578833213
storm,6511.0,3.175194236656262
storm,6512.0,1.2803255873334223
storm,6513.0,2.2006660219106746
storm,6514.0,5.181313114356644
storm,6515.0,5.625275472759506
storm,6516.0,2.8601534216612277
storm,6517.0,1.410665482663561
storm,6518.0,2.6671142721264194
storm,6519.0,4.086255282455421
storm,6520.0,3.6108058417159077
storm,6521.0,3.1027641460600495
storm,6522.0,3.582815412210673
storm,6523.0,3.628817263227865
storm,6524.0,2.484703503961296
storm,6525.0,2.316030450605071
storm,6526.0,3.5719299310303456
storm,6527.0,3.8947030521211268
storm,6528.0,2.9897652424857744
storm,6529.0,3.291231849456362
storm,6530.0,4.677149129396581
storm,6531.0,3.8886159518916266
storm,6532.0,1.0055036916252815
storm,6533.0,0.5899507010423369
storm,6534.0,4.317055312011112
storm,6535.0,6.619760929708671
storm,6536.0,4.026819967100057
storm,6537.0,0.9202477659651842
storm,6538.0,2.3598587831647078
storm,6539.0,4.785961840270317
storm,6540.0,3.3758989774933874
storm,6541.0,0.8995119567668161
storm,6542.0,2.507437133079507
storm,6543.0,6.334303843923447
storm,6544.0,5.780261645477968
storm,6545.0,1.4222106190775894
storm,6546.0,-0.0690287734556905
storm,6547.0,3.0761278750823666
storm,6548.0,5.150738994372047
storm,6549.0,3.905607965149693
storm,6550.0,2.6261738782641393
storm,6551.0,3.8343995581504315
storm,6552.0,4.242681920531715
storm,6553.0,2.3057039813638043
storm,6554.0,1.2144555474871854
storm,6555.0,3.02355002134446
storm,6556.0,5.325634726400037
storm,6557.0,4.555641420700941
storm,6558.0,2.8657885192364754
storm,6559.0,2.678171298206941
storm,6560.0,3.043678088542793
storm,6561.0,2.5471820670229177
storm,6562.0,2.67179283703179
storm,6563.0,4.10897016064314
storm,6564.0,4.7655549113695175
storm,6565.0,3.1420895914947504
storm,6566.0,1.4378910593302117
storm,6567.0,2.393093757191094
storm,6568.0,4.309358932274489
storm,6569.0,4.0880632673837205
storm,6570.0,2.767041844913071
storm,6571.0,3.095107983865608
storm,6572.0,4.400274339350468
storm,6573.0,3.870430368292951
storm,6574.0,1.80594186164753
storm,6575.0,1.342928353569975
storm,6576.0,3.3092131939232816
storm,6577.0,5.567597203705125
storm,6578.0,5.206347078347556
storm,6579.0,2.8797351478035624
storm,6580.0,1.5435322469911266
storm,6581.0,2.091464522785779
storm,6582.0,3.8260593698170324
storm,6583.0,4.566874859953751
storm,6584.0,3.428346646892734
storm,6585.0,2.58976317556702
storm,6586.0,3.414154352002121
storm,6587.0,4.498770966173978
storm,6588.0,3.1232984288020105
storm,6589.0,0.9947026694889992
storm,6590.0,1.8923126127570224
storm,6591.0,5.170207677414917
storm,6592.0,6.2407059229250015
storm,6593.0,3.164684633167278
storm,6594.0,0.923486091779239
storm,6595.0,2.452482882566042
storm,6596.0,4.3582040365771295
storm,6597.0,3.319743933335637
storm,6598.0,1.8775848438842606
storm,6599.0,3.4007948506652674
storm,6600.0,5.829228986079993
storm,6601.0,4.441574682457424
storm,6602.0,1.1975237711655895
storm,6603.0,1.2150741754355665
storm,6604.0,3.8162601388243784
storm,6605.0,4.8585135058010325
storm,6606.0,3.453398685146673
storm,6607.0,2.8025908618206077
storm,6608.0,3.5378684787893886
storm,6609.0,3.225167261890738
storm,6610.0,1.9367220190104004
storm,6611.0,2.594631643532219
storm,6612.0,4.605062453514811
storm,6613.0,4.803790215076367
storm,6614.0,2.743147352141167
storm,6615.0,2.21123377228976
storm,6616.0,3.4418875213093947
storm,6617.0,3.2959502030141206
storm,6618.0,1.7699484026401144
storm,6619.0,2.6038580950176367
storm,6620.0,5.850305900963967
storm,6621.0,5.620986065136841
storm,6622.0,1.7199824457155664
storm,6623.0,-0.5316322688767116
storm,6624.0,2.8827049802418876
storm,6625.0,6.454193870643315
storm,6626.0,4.610734067958157
storm,6627.0,1.5595676756327252
storm,6628.0,2.336413381590608
storm,6629.0,4.941192551076345
storm,6630.0,3.9416175186729645
storm,6631.0,0.8612004736062556
storm,6632.0,1.224380236049247
storm,6633.0,5.11304046237102
storm,6634.0,6.628413478099398
storm,6635.0,3.7519166955398697
storm,6636.0,1.2183226895510115
storm,6637.0,1.8346014707639038
storm,6638.0,3.202105267353517
storm,6639.0,3.4300914687433512
storm,6640.0,3.5325248337882473
storm,6641.0,4.289157276261132
storm,6642.0,4.159540471170792
storm,6643.0,2.8744891321352957
storm,6644.0,2.1927551838068635
storm,6645.0,2.7915018608591953
storm,6646.0,3.492565367959161
storm,6647.0,3.417908876601749
storm,6648.0,3.4744841736903145
storm,6649.0,3.880800012200744
storm,6650.0,3.5245496124164974
storm,6651.0,2.152208367178241
storm,6652.0,2.0578048712289734
storm,6653.0,3.407445375192038
storm,6654.0,4.230764177918227
storm,6655.0,3.7841233432217605
storm,6656.0,3.0757030980381166
storm,6657.0,3.132932774112026
storm,6658.0,3.205122345733053
storm,6659.0,2.784279248204316
storm,6660.0,2.661355476210875
storm,6661.0,3.282860023310289
storm,6662.0,3.99634444892285
storm,6663.0,4.1454475712487096
storm,6664.0,3.5369005552367527
storm,6665.0,2.480549360487394
storm,6666.0,1.8140732252269036
storm,6667.0,2.7128993342326173
storm,6668.0,4.798029131788771
storm,6669.0,5.175906623680336
storm,6670.0,2.9912581344164164
storm,6671.0,1.3278560943648072
storm,6672.0,2.5455805148132624
storm,6673.0,4.5715581258212135
storm,6674.0,3.5859086207134037
storm,6675.0,1.7330821912893006
storm,6676.0,3.1272377093944073
storm,6677.0,6.3429660791564535
storm,6678.0,5.2273041811809655
storm,6679.0,0.757599448624357
storm,6680.0,-0.2137913440417292
storm,6681.0,3.512638801154527
storm,6682.0,6.899144032651433
storm,6683.0,4.714065752651872
storm,6684.0,1.5973429870110953
storm,6685.0,2.414820536373707
storm,6686.0,4.390534914141929
storm,6687.0,3.286069274949849
storm,6688.0,1.34898388862088
storm,6689.0,2.6956497264691532
storm,6690.0,5.3251384794454255
storm,6691.0,5.047315171466861
storm,6692.0,2.3544350065431496
storm,6693.0,1.6217461148681553
storm,6694.0,2.9002442350988256
storm,6695.0,3.329208188257661
storm,6696.0,3.0241009584465948
storm,6697.0,4.077903547115066
storm,6698.0,5.190111652233633
storm,6699.0,3.5106420159717464
storm,6700.0,1.0689865487184227
storm,6701.0,1.775851599783319
storm,6702.0,4.4247080828387615
storm,6703.0,4.787464875889635
storm,6704.0,2.6701634217073145
storm,6705.0,2.413144585085956
storm,6706.0,4.212164672840825
storm,6707.0,4.0989662382219425
storm,6708.0,1.4778077879074827
storm,6709.0,1.103093597852279
storm,6710.0,4.736988736054472
storm,6711.0,5.945637359502593
storm,6712.0,3.170965755289048
storm,6713.0,0.579443798315567
storm,6714.0,1.926501305016996
storm,6715.0,4.955647949924318
storm,6716.0,4.337966572222978
storm,6717.0,2.199860708544842
storm,6718.0,2.6070020064280177
storm,6719.0,4.94042277840338
storm,6720.0,4.822297710459747
storm,6721.0,2.159209058784447
storm,6722.0,0.9475644680583318
storm,6723.0,2.561377563809982
storm,6724.0,4.7507803857400335
storm,6725.0,5.0160671912725405
storm,6726.0,3.7365843546564808
storm,6727.0,2.4675511060395072
