t,lead_h,record_utc,z,airspeed,temperature_C,pressure_hPa,density_kg_m3,humidity,wind_x,wind_y,ice_mass_kg
3.599999999999995,0.3599999999999995,2026-09-05 23:00,0.6363164657434791,5.38600485233064,16.68982048477966,1015.3389131581451,1.2125393456949667,0.9090986737817266,-2.0677126764552525,2.2513990992869934,0.0
3.649999999999995,0.3649999999999995,2026-09-05 23:00,0.637713789921098,5.389772527970976,16.689727465253156,1015.3361807565343,1.212536449386691,0.9091041902775102,-2.0745011454903524,2.2372836252645083,0.0
3.699999999999995,0.3699999999999995,2026-09-05 23:00,0.6387240949234984,5.39490773012625,16.689636961351255,1015.3334948452756,1.2125335971812023,0.9091097067732938,-2.0813256657004953,2.2253182261917956,0.0
3.7499999999999947,0.3749999999999995,2026-09-05 23:00,0.639346561965215,5.40143354878977,16.689548978396147,1015.3308555227093,1.2125307891719013,0.9091152232690775,-2.088163107540833,2.215556244989647,0.0
3.7999999999999945,0.37999999999999945,2026-09-05 23:00,0.6395817171219033,5.409367990440076,16.689463512968302,1015.3282627256345,1.212528025298938,0.9091207397648611,-2.0949905915861864,2.208040116818137,0.0
3.8499999999999943,0.38499999999999945,2026-09-05 23:00,0.6394310499304,5.4187241908693045,16.689380555385696,1015.325716275117,1.2125253053926666,0.9091262562606447,-2.101785377947419,2.2028010251625045,0.0
3.899999999999994,0.38999999999999946,2026-09-05 23:00,0.6388969336975251,5.429510444442054,16.689300090221877,1015.3232158860692,1.2125226291827342,0.9091317727564283,-2.108524907527942,2.1998587842400115,0.0
3.949999999999994,0.39499999999999935,2026-09-05 23:00,0.6379825762013094,5.441730964693394,16.689222096626224,1015.3207611731647,1.2125199963036892,0.9091372892522119,-2.1151868580968687,2.1992217971431662,0.0
3.999999999999994,0.39999999999999936,2026-09-05 23:00,0.6366911270543497,5.455386864047728,16.689146554126296,1015.3183517580734,1.212517406396718,0.9091428057479956,-2.1217487640838955,2.2008866205966475,0.0
4.049999999999994,0.40499999999999936,2026-09-05 23:00,0.6350249774471435,5.470476827821503,16.689073447179396,1015.3159873535711,1.2125148591894315,0.9091483222437792,-2.1281877189848717,2.2048376769767017,0.0
