# t,x,z,Vx,Vz,T,L,D,R,N_water
1.754299999999999926e+01,2.500729264475263562e+02,8.511452834996847017e+00,1.467694252965864798e+01,-1.202428044454596279e+00,1.655090072588609118e+01,8.206295943603613523e+02,8.299038533335168211e+01,8.299038533335168211e+01,0.000000000000000000e+00
1.754400000000000048e+01,2.500876033998362686e+02,8.510250407440032916e+00,1.467695230990334032e+01,-1.202427556814379406e+00,1.655088827384381744e+01,8.206295830634732056e+02,8.299045856149753320e+01,8.299045856149753320e+01,0.000000000000000000e+00
1.754500000000000171e+01,2.501022803619245281e+02,8.509047980370787911e+00,1.467696208826543547e+01,-1.202427069245724622e+00,1.655087582455758621e+01,8.206295717651365749e+02,8.299053165138900567e+01,8.299053165138900567e+01,0.000000000000000000e+00
1.754599999999999937e+01,2.501169573337892871e+02,8.507845553789039172e+00,1.467697186474678439e+01,-1.202426581748782475e+00,1.655086337802470098e+01,8.206295604655579154e+02,8.299060460057873456e+01,8.299060460057873456e+01,0.000000000000000000e+00
1.754700000000000060e+01,2.501316343154286415e+02,8.506643127694715645e+00,1.467698163934926825e+01,-1.202426094323703509e+00,1.655085093424241194e+01,8.206295491649427731e+02,8.299067740666413329e+01,8.299067740666413329e+01,0.000000000000000000e+00
1.754800000000000182e+01,2.501463113068407154e+02,8.505440702087744498e+00,1.467699141207479663e+01,-1.202425606970637828e+00,1.655083849320793732e+01,8.206295378634988538e+02,8.299075006728791948e+01,8.299075006728791948e+01,0.000000000000000000e+00
1.754899999999999949e+01,2.501609883080236330e+02,8.504238276968054677e+00,1.467700118292530576e+01,-1.202425119689735533e+00,1.655082605491844916e+01,8.206295265614348864e+02,8.299082258013835656e+01,8.299082258013835656e+01,0.000000000000000000e+00
1.755000000000000071e+01,2.501756653189755468e+02,8.503035852335573352e+00,1.467701095190275851e+01,-1.202424632481146505e+00,1.655081361937108753e+01,8.206295152589589179e+02,8.299089494294945268e+01,8.299089494294945268e+01,0.000000000000000000e+00
1.755100000000000193e+01,2.501903423396945527e+02,8.501833428190227693e+00,1.467702071900914618e+01,-1.202424145345020179e+00,1.655080118656293919e+01,8.206295039562818374e+02,8.299096715350145814e+01,8.299096715350145814e+01,0.000000000000000000e+00
1.755199999999999960e+01,2.502050193701788032e+02,8.500631004531946644e+00,1.467703048424648316e+01,-1.202423658281505547e+00,1.655078875649105541e+01,8.206294926536123739e+02,8.299103920962068059e+01,8.299103920962068059e+01,0.000000000000000000e+00
1.755300000000000082e+01,2.502196964104264225e+02,8.499428581360655599e+00,1.467704024761681225e+01,-1.202423171290751380e+00,1.655077632915246966e+01,8.206294813511632356e+02,8.299111110918030931e+01,8.299111110918030931e+01,0.000000000000000000e+00
1.755400000000000205e+01,2.502343734604355348e+02,8.498226158676283504e+00,1.467705000912219937e+01,-1.202422684372905781e+00,1.655076390454414437e+01,8.206294700491449703e+02,8.299118285010003149e+01,8.299118285010003149e+01,0.000000000000000000e+00
1.755499999999999972e+01,2.502490505202042925e+02,8.497023736478755751e+00,1.467705976876473528e+01,-1.202422197528116188e+00,1.655075148266302776e+01,8.206294587477692630e+02,8.299125443034654381e+01,8.299125443034654381e+01,0.000000000000000000e+00
1.755600000000000094e+01,2.502637275897308484e+02,8.495821314767999510e+00,1.467706952654653385e+01,-1.202421710756529816e+00,1.655073906350600765e+01,8.206294474472477987e+02,8.299132584793355250e+01,8.299132584793355250e+01,0.000000000000000000e+00
1.755699999999999861e+01,2.502784046690133266e+02,8.494618893543941951e+00,1.467707928246973204e+01,-1.202421224058292992e+00,1.655072664706998609e+01,8.206294361477947632e+02,8.299139710092227062e+01,8.299139710092227062e+01,0.000000000000000000e+00
1.755799999999999983e+01,2.502930817580498513e+02,8.493416472806508466e+00,1.467708903653649166e+01,-1.202420737433551379e+00,1.655071423335178693e+01,8.206294248496213868e+02,8.299146818742084974e+01,8.299146818742084974e+01,0.000000000000000000e+00
1.755900000000000105e+01,2.503077588568386034e+02,8.492214052555626225e+00,1.467709878874899232e+01,-1.202420250882449748e+00,1.655070182234823051e+01,8.206294135529415144e+02,8.299153910558521829e+01,8.299153910558521829e+01,0.000000000000000000e+00
1.755999999999999872e+01,2.503224359653777071e+02,8.491011632791220620e+00,1.467710853910943847e+01,-1.202419764405132430e+00,1.655068941405606253e+01,8.206294022579673992e+02,8.299160985361861265e+01,8.299160985361861265e+01,0.000000000000000000e+00
1.756099999999999994e+01,2.503371130836653151e+02,8.489809213513218822e+00,1.467711828762005588e+01,-1.202419278001742864e+00,1.655067700847201806e+01,8.206293909649116358e+02,8.299168042977181869e+01,8.299168042977181869e+01,0.000000000000000000e+00
1.756200000000000117e+01,2.503517902116996083e+02,8.488606794721546223e+00,1.467712803428308810e+01,-1.202418791672423382e+00,1.655066460559284636e+01,8.206293796739889785e+02,8.299175083234354133e+01,8.299175083234354133e+01,0.000000000000000000e+00
1.756299999999999883e+01,2.503664673494787110e+02,8.487404376416128216e+00,1.467713777910079997e+01,-1.202418305417315647e+00,1.655065220541519366e+01,8.206293683854106575e+02,8.299182105967972234e+01,8.299182105967972234e+01,0.000000000000000000e+00
1.756400000000000006e+01,2.503811444970007756e+02,8.486201958596891970e+00,1.467714752207547413e+01,-1.202417819236559993e+00,1.655063980793572043e+01,8.206293570993898356e+02,8.299189111017413722e+01,8.299189111017413722e+01,0.000000000000000000e+00
1.756500000000000128e+01,2.503958216542639832e+02,8.484999541263761103e+00,1.467715726320941272e+01,-1.202417333130296084e+00,1.655062741315104802e+01,8.206293458161394483e+02,8.299196098226811102e+01,8.299196098226811102e+01,0.000000000000000000e+00
1.756599999999999895e+01,2.504104988212664864e+02,8.483797124416662783e+00,1.467716700250493744e+01,-1.202416847098662700e+00,1.655061502105778715e+01,8.206293345358710667e+02,8.299203067445047566e+01,8.299203067445047566e+01,0.000000000000000000e+00
1.756700000000000017e+01,2.504251759980064378e+02,8.482594708055520627e+00,1.467717673996438599e+01,-1.202416361141797063e+00,1.655060263165248813e+01,8.206293232587973989e+02,8.299210018525764099e+01,8.299210018525764099e+01,0.000000000000000000e+00
1.756800000000000139e+01,2.504398531844820184e+02,8.481392292180260029e+00,1.467718647559011380e+01,-1.202415875259835287e+00,1.655059024493169417e+01,8.206293119851299025e+02,8.299216951327338165e+01,8.299216951327338165e+01,0.000000000000000000e+00
1.756899999999999906e+01,2.504545303806914092e+02,8.480189876790806380e+00,1.467719620938449054e+01,-1.202415389452912819e+00,1.655057786089193783e+01,8.206293007150792391e+02,8.299223865712878023e+01,8.299223865712878023e+01,0.000000000000000000e+00
1.757000000000000028e+01,2.504692075866327627e+02,8.478987461887085075e+00,1.467720594134990364e+01,-1.202414903721163331e+00,1.655056547952969481e+01,8.206292894488556158e+02,8.299230761550197144e+01,8.299230761550197144e+01,0.000000000000000000e+00
1.757100000000000151e+01,2.504838848023042601e+02,8.477785047469019730e+00,1.467721567148875472e+01,-1.202414418064719603e+00,1.655055310084144082e+01,8.206292781866694668e+02,8.299237638711836951e+01,8.299237638711836951e+01,0.000000000000000000e+00
1.757199999999999918e+01,2.504985620277040539e+02,8.476582633536535738e+00,1.467722539980346141e+01,-1.202413932483712866e+00,1.655054072482364447e+01,8.206292669287303170e+02,8.299244497075012816e+01,8.299244497075012816e+01,0.000000000000000000e+00
1.757300000000000040e+01,2.505132392628303535e+02,8.475380220089556715e+00,1.467723512629645555e+01,-1.202413446978273237e+00,1.655052835147271040e+01,8.206292556752467817e+02,8.299251336521616906e+01,8.299251336521616906e+01,0.000000000000000000e+00
1.757400000000000162e+01,2.505279165076813115e+02,8.474177807128008055e+00,1.467724485097018139e+01,-1.202412961548529280e+00,1.655051598078506458e+01,8.206292444264265669e+02,8.299258156938186914e+01,8.299258156938186914e+01,0.000000000000000000e+00
1.757499999999999929e+01,2.505425937622551373e+02,8.472975394651813374e+00,1.467725457382709564e+01,-1.202412476194608226e+00,1.655050361275705839e+01,8.206292331824769235e+02,8.299264958215896115e+01,8.299264958215896115e+01,0.000000000000000000e+00
1.757600000000000051e+01,2.505572710265500120e+02,8.471772982660896290e+00,1.467726429486966921e+01,-1.202411990916635975e+00,1.655049124738508937e+01,8.206292219436036248e+02,8.299271740250517837e+01,8.299271740250517837e+01,0.000000000000000000e+00
1.757700000000000173e+01,2.505719483005641166e+02,8.470570571155182193e+00,1.467727401410038368e+01,-1.202411505714736872e+00,1.655047888466549821e+01,8.206292107100126714e+02,8.299278502942421198e+01,8.299278502942421198e+01,0.000000000000000000e+00
1.757799999999999940e+01,2.505866255842956321e+02,8.469368160134592927e+00,1.467728373152173305e+01,-1.202411020589033708e+00,1.655046652459462209e+01,8.206291994819085858e+02,8.299285246196522792e+01,8.299285246196522792e+01,0.000000000000000000e+00
1.757900000000000063e+01,2.506013028777427678e+02,8.468165749599053882e+00,1.467729344713622019e+01,-1.202410535539647940e+00,1.655045416716879103e+01,8.206291882594955496e+02,8.299291969922275314e+01,8.299291969922275314e+01,0.000000000000000000e+00
1.758000000000000185e+01,2.506159801809037049e+02,8.466963339548486900e+00,1.467730316094636045e+01,-1.202410050566699029e+00,1.655044181238425338e+01,8.206291770429741064e+02,8.299298674033602197e+01,8.299298674033602197e+01,0.000000000000000000e+00
1.758099999999999952e+01,2.506306574937766527e+02,8.465760929982817373e+00,1.467731287295467979e+01,-1.202409565670305325e+00,1.655042946023734629e+01,8.206291658325470735e+02,8.299305358448930292e+01,8.299305358448930292e+01,0.000000000000000000e+00
1.758200000000000074e+01,2.506453348163598207e+02,8.464558520901967142e+00,1.467732258316370952e+01,-1.202409080850583400e+00,1.655041711072431454e+01,8.206291546284143124e+02,8.299312023091100343e+01,8.299312023091100343e+01,0.000000000000000000e+00
1.758300000000000196e+01,2.506600121486513899e+02,8.463356112305859824e+00,1.467733229157599339e+01,-1.202408596107647831e+00,1.655040476384142778e+01,8.206291434307747750e+02,8.299318667887348511e+01,8.299318667887348511e+01,0.000000000000000000e+00
1.758399999999999963e+01,2.506746894906495982e+02,8.462153704194419035e+00,1.467734199819408047e+01,-1.202408111441612082e+00,1.655039241958490948e+01,8.206291322398255943e+02,8.299325292769273688e+01,8.299325292769273688e+01,0.000000000000000000e+00
1.758500000000000085e+01,2.506893668423526265e+02,8.460951296567566615e+00,1.467735170302053049e+01,-1.202407626852587397e+00,1.655038007795101862e+01,8.206291210557645854e+02,8.299331897672817604e+01,8.299331897672817604e+01,0.000000000000000000e+00
1.758600000000000207e+01,2.507040442037586843e+02,8.459748889425226182e+00,1.467736140605790851e+01,-1.202407142340683688e+00,1.655036773893595736e+01,8.206291098787855844e+02,8.299338482538175299e+01,8.299338482538175299e+01,0.000000000000000000e+00
1.758699999999999974e+01,2.507187215748659810e+02,8.458546482767319574e+00,1.467737110730878491e+01,-1.202406657906008869e+00,1.655035540253593496e+01,8.206290987090832232e+02,8.299345047309810752e+01,8.299345047309810752e+01,0.000000000000000000e+00
1.758800000000000097e+01,2.507333989556727545e+02,8.457344076593770410e+00,1.467738080677573898e+01,-1.202406173548669077e+00,1.655034306874718197e+01,8.206290875468503145e+02,8.299351591936380146e+01,8.299351591936380146e+01,0.000000000000000000e+00
1.758899999999999864e+01,2.507480763461772142e+02,8.456141670904502305e+00,1.467739050446135529e+01,-1.202405689268768674e+00,1.655033073756585793e+01,8.206290763922768292e+02,8.299358116370692073e+01,8.299358116370692073e+01,0.000000000000000000e+00
1.758999999999999986e+01,2.507627537463775695e+02,8.454939265699435325e+00,1.467740020036822202e+01,-1.202405205066410243e+00,1.655031840898815432e+01,8.206290652455529653e+02,8.299364620569666329e+01,8.299364620569666329e+01,0.000000000000000000e+00
1.759100000000000108e+01,2.507774311562720584e+02,8.453736860978493084e+00,1.467740989449893441e+01,-1.202404720941694372e+00,1.655030608301024841e+01,8.206290541068657376e+02,8.299371104494288431e+01,8.299371104494288431e+01,0.000000000000000000e+00
1.759199999999999875e+01,2.507921085758589186e+02,8.452534456741599200e+00,1.467741958685608772e+01,-1.202404236894719869e+00,1.655029375962831395e+01,8.206290429764028431e+02,8.299377568109571257e+01,8.299377568109571257e+01,0.000000000000000000e+00
1.759299999999999997e+01,2.508067860051363596e+02,8.451332052988673738e+00,1.467742927744228609e+01,-1.202403752925583769e+00,1.655028143883852465e+01,8.206290318543481135e+02,8.299384011384476878e+01,8.299384011384476878e+01,0.000000000000000000e+00
1.759400000000000119e+01,2.508214634441026192e+02,8.450129649719638536e+00,1.467743896626013367e+01,-1.202403269034381106e+00,1.655026912063701516e+01,8.206290207408853803e+02,8.299390434291890983e+01,8.299390434291890983e+01,0.000000000000000000e+00
1.759499999999999886e+01,2.508361408927559353e+02,8.448927246934417212e+00,1.467744865331223814e+01,-1.202402785221204917e+00,1.655025680501997343e+01,8.206290096361964288e+02,8.299396836808573141e+01,8.299396836808573141e+01,0.000000000000000000e+00
1.759600000000000009e+01,2.508508183510945457e+02,8.447724844632931607e+00,1.467745833860120896e+01,-1.202402301486146241e+00,1.655024449198349856e+01,8.206289985404596337e+02,8.299403218915058744e+01,8.299403218915058744e+01,0.000000000000000000e+00
1.759700000000000131e+01,2.508654958191166884e+02,8.446522442815101783e+00,1.467746802212965918e+01,-1.202401817829294339e+00,1.655023218152379627e+01,8.206289874538549611e+02,8.299409580595688851e+01,8.299409580595688851e+01,0.000000000000000000e+00
1.759799999999999898e+01,2.508801732968206011e+02,8.445320041480851359e+00,1.467747770390020179e+01,-1.202401334250736475e+00,1.655021987363696567e+01,8.206289763765573753e+02,8.299415921838452448e+01,8.299415921838452448e+01,0.000000000000000000e+00
1.759900000000000020e+01,2.508948507842045217e+02,8.444117640630100396e+00,1.467748738391545160e+01,-1.202400850750557693e+00,1.655020756831917694e+01,8.206289653087418401e+02,8.299422242635016289e+01,8.299422242635016289e+01,0.000000000000000000e+00
1.760000000000000142e+01,2.509095282812666881e+02,8.442915240262770737e+00,1.467749706217802341e+01,-1.202400367328841257e+00,1.655019526556654341e+01,8.206289542505810459e+02,8.299428542980614054e+01,8.299428542980614054e+01,0.000000000000000000e+00
1.760099999999999909e+01,2.509242057880053665e+02,8.441712840378784222e+00,1.467750673869053202e+01,-1.202399883985668438e+00,1.655018296537523170e+01,8.206289432022460915e+02,8.299434822874015083e+01,8.299434822874015083e+01,0.000000000000000000e+00
1.760200000000000031e+01,2.509388833044188232e+02,8.440510440978062690e+00,1.467751641345559399e+01,-1.202399400721118283e+00,1.655017066774137646e+01,8.206289321639058016e+02,8.299441082317440532e+01,8.299441082317440532e+01,0.000000000000000000e+00
1.760300000000000153e+01,2.509535608305052961e+02,8.439308042060527981e+00,1.467752608647582235e+01,-1.202398917535267842e+00,1.655015837266110523e+01,8.206289211357277509e+02,8.299447321316529269e+01,8.299447321316529269e+01,0.000000000000000000e+00
1.760399999999999920e+01,2.509682383662630514e+02,8.438105643626100161e+00,1.467753575775383190e+01,-1.202398434428192164e+00,1.655014608013059529e+01,8.206289101178771261e+02,8.299453539880252606e+01,8.299453539880252606e+01,0.000000000000000000e+00
1.760500000000000043e+01,2.509829159116903554e+02,8.436903245674701068e+00,1.467754542729223388e+01,-1.202397951399964526e+00,1.655013379014593156e+01,8.206288991105157038e+02,8.299459738020840405e+01,8.299459738020840405e+01,0.000000000000000000e+00
1.760600000000000165e+01,2.509975934667854460e+02,8.435700848206250768e+00,1.467755509509363776e+01,-1.202397468450655538e+00,1.655012150270331972e+01,8.206288881138071929e+02,8.299465915753772549e+01,8.299465915753772549e+01,0.000000000000000000e+00
1.760699999999999932e+01,2.510122710315466179e+02,8.434498451220671100e+00,1.467756476116065301e+01,-1.202396985580334254e+00,1.655010921779887667e+01,8.206288771279087086e+02,8.299472073097642522e+01,8.299472073097642522e+01,0.000000000000000000e+00
1.760800000000000054e+01,2.510269486059721089e+02,8.433296054717882129e+00,1.467757442549588376e+01,-1.202396502789067512e+00,1.655009693542874771e+01,8.206288661529781621e+02,8.299478210074140350e+01,8.299478210074140350e+01,0.000000000000000000e+00
1.760900000000000176e+01,2.510416261900602137e+02,8.432093658697805694e+00,1.467758408810193238e+01,-1.202396020076919925e+00,1.655008465558910657e+01,8.206288551891714178e+02,8.299484326707968762e+01,8.299484326707968762e+01,0.000000000000000000e+00
1.760999999999999943e+01,2.510563037838091986e+02,8.430891263160361859e+00,1.467759374898139768e+01,-1.202395537443954110e+00,1.655007237827612343e+01,8.206288442366422942e+02,8.299490423026786345e+01,8.299490423026786345e+01,0.000000000000000000e+00
1.761100000000000065e+01,2.510709813872173299e+02,8.429688868105472466e+00,1.467760340813687669e+01,-1.202395054890230686e+00,1.655006010348594359e+01,8.206288332955398346e+02,8.299496499061093857e+01,8.299496499061093857e+01,0.000000000000000000e+00
1.761200000000000188e+01,2.510856590002829023e+02,8.428486473533055801e+00,1.467761306557096113e+01,-1.202394572415808049e+00,1.655004783121473722e+01,8.206288223660146741e+02,8.299502554844238489e+01,8.299502554844238489e+01,0.000000000000000000e+00
1.761299999999999955e+01,2.511003366230041820e+02,8.427284079443035480e+00,1.467762272128623735e+01,-1.202394090020742379e+00,1.655003556145871713e+01,8.206288114482141509e+02,8.299508590412293074e+01,8.299508590412293074e+01,0.000000000000000000e+00
1.761400000000000077e+01,2.511150142553794637e+02,8.426081685835329793e+00,1.467763237528528819e+01,-1.202393607705088074e+00,1.655002329421402152e+01,8.206288005422813967e+02,8.299514605803982192e+01,8.299514605803982192e+01,0.000000000000000000e+00
1.761500000000000199e+01,2.511296918974070422e+02,8.424879292709860579e+00,1.467764202757069114e+01,-1.202393125468897317e+00,1.655001102947688096e+01,8.206287896483615896e+02,8.299520601060653746e+01,8.299520601060653746e+01,0.000000000000000000e+00
1.761599999999999966e+01,2.511443695490851837e+02,8.423676900066547901e+00,1.467765167814501837e+01,-1.202392643312220066e+00,1.654999876724346564e+01,8.206287787665933138e+02,8.299526576226148222e+01,8.299526576226148222e+01,0.000000000000000000e+00
1.761700000000000088e+01,2.511590472104121829e+02,8.422474507905313601e+00,1.467766132701083848e+01,-1.202392161235104284e+00,1.654998650751000611e+01,8.206287678971160631e+02,8.299532531346777375e+01,8.299532531346777375e+01,0.000000000000000000e+00
1.761800000000000210e+01,2.511737248813863630e+02,8.421272116226075966e+00,1.467767097417071120e+01,-1.202391679237595712e+00,1.654997425027269387e+01,8.206287570400664890e+02,8.299538466471231857e+01,8.299538466471231857e+01,0.000000000000000000e+00
1.761899999999999977e+01,2.511884025620059901e+02,8.420069725028756835e+00,1.467768061962719273e+01,-1.202391197319738314e+00,1.654996199552777369e+01,8.206287461955774916e+02,8.299544381650484581e+01,8.299544381650484581e+01,0.000000000000000000e+00
1.762000000000000099e+01,2.512030802522693591e+02,8.418867334313274498e+00,1.467769026338283211e+01,-1.202390715481573613e+00,1.654994974327144419e+01,8.206287353637815158e+02,8.299550276937756621e+01,8.299550276937756621e+01,0.000000000000000000e+00
1.762099999999999866e+01,2.512177579521747930e+02,8.417664944079550793e+00,1.467769990544017134e+01,-1.202390233723141355e+00,1.654993749350000698e+01,8.206287245448098702e+02,8.299556152388433361e+01,8.299556152388433361e+01,0.000000000000000000e+00
1.762199999999999989e+01,2.512324356617205865e+02,8.416462554327505785e+00,1.467770954580174525e+01,-1.202389752044479065e+00,1.654992524620966421e+01,8.206287137387885195e+02,8.299562008059953655e+01,8.299562008059953655e+01,0.000000000000000000e+00
1.762300000000000111e+01,2.512471133809050627e+02,8.415260165057059538e+00,1.467771918447008339e+01,-1.202389270445622271e+00,1.654991300139670685e+01,8.206287029458442248e+02,8.299567844011784246e+01,8.299567844011784246e+01,0.000000000000000000e+00
1.762399999999999878e+01,2.512617911097265164e+02,8.414057776268132116e+00,1.467772882144770463e+01,-1.202388788926604279e+00,1.654990075905739744e+01,8.206286921660999951e+02,8.299573660305304657e+01,8.299573660305304657e+01,0.000000000000000000e+00
1.762500000000000000e+01,2.512764688481832422e+02,8.412855387960645359e+00,1.467773845673712430e+01,-1.202388307487456398e+00,1.654988851918799853e+01,8.206286813996759975e+02,8.299579457003751770e+01,8.299579457003751770e+01,0.000000000000000000e+00
1.762600000000000122e+01,2.512911465962735917e+02,8.411653000134517555e+00,1.467774809034084704e+01,-1.202387826128207937e+00,1.654987628178485437e+01,8.206286706466931946e+02,8.299585234172158721e+01,8.299585234172158721e+01,0.000000000000000000e+00
1.762699999999999889e+01,2.513058243539958596e+02,8.410450612789668767e+00,1.467775772226137221e+01,-1.202387344848886208e+00,1.654986404684425949e+01,8.206286599072675472e+02,8.299590991877229840e+01,8.299590991877229840e+01,0.000000000000000000e+00
1.762800000000000011e+01,2.513205021213483690e+02,8.409248225926019060e+00,1.467776735250118669e+01,-1.202386863649516524e+00,1.654985181436250485e+01,8.206286491815128556e+02,8.299596730187305127e+01,8.299596730187305127e+01,0.000000000000000000e+00
1.762900000000000134e+01,2.513351798983294429e+02,8.408045839543488498e+00,1.467777698106277384e+01,-1.202386382530121978e+00,1.654983958433594182e+01,8.206286384695423521e+02,8.299602449172274987e+01,8.299602449172274987e+01,0.000000000000000000e+00
1.762999999999999901e+01,2.513498576849374047e+02,8.406843453641997144e+00,1.467778660794860635e+01,-1.202385901490723885e+00,1.654982735676091110e+01,8.206286277714657444e+02,8.299608148903494964e+01,8.299608148903494964e+01,0.000000000000000000e+00
1.763100000000000023e+01,2.513645354811705772e+02,8.405641068221465062e+00,1.467779623316114623e+01,-1.202385420531341342e+00,1.654981513163377471e+01,8.206286170873919446e+02,8.299613829453721792e+01,8.299613829453721792e+01,0.000000000000000000e+00
1.763200000000000145e+01,2.513792132870272837e+02,8.404438683281812317e+00,1.467780585670285021e+01,-1.202384939651991891e+00,1.654980290895090533e+01,8.206286064174265675e+02,8.299619490897022445e+01,8.299619490897022445e+01,0.000000000000000000e+00
1.763299999999999912e+01,2.513938911025058474e+02,8.403236298822958972e+00,1.467781547857616431e+01,-1.202384458852690630e+00,1.654979068870867920e+01,8.206285957616735232e+02,8.299625133308701663e+01,8.299625133308701663e+01,0.000000000000000000e+00
1.763400000000000034e+01,2.514085689276046196e+02,8.402033914844825091e+00,1.467782509878352570e+01,-1.202383978133450881e+00,1.654977847090350807e+01,8.206285851202345611e+02,8.299630756765232320e+01,8.299630756765232320e+01,0.000000000000000000e+00
1.763500000000000156e+01,2.514232467623219520e+02,8.400831531347330738e+00,1.467783471732736267e+01,-1.202383497494284192e+00,1.654976625553179659e+01,8.206285744932093849e+02,8.299636361344172997e+01,8.299636361344172997e+01,0.000000000000000000e+00
1.763599999999999923e+01,2.514379246066561677e+02,8.399629148330395978e+00,1.467784433421009282e+01,-1.202383016935199889e+00,1.654975404258994587e+01,8.206285638806944007e+02,8.299641947124071351e+01,8.299641947124071351e+01,0.000000000000000000e+00
1.763700000000000045e+01,2.514526024606055898e+02,8.398426765793939097e+00,1.467785394943412491e+01,-1.202382536456205742e+00,1.654974183207442451e+01,8.206285532827856741e+02,8.299647514184435693e+01,8.299647514184435693e+01,0.000000000000000000e+00
1.763800000000000168e+01,2.514672803241685983e+02,8.397224383737881936e+00,1.467786356300185702e+01,-1.202382056057307302e+00,1.654972962398167269e+01,8.206285426995760872e+02,8.299653062605609932e+01,8.299653062605609932e+01,0.000000000000000000e+00
1.763899999999999935e+01,2.514819581973435163e+02,8.396022002162142783e+00,1.467787317491568011e+01,-1.202381575738508346e+00,1.654971741830816967e+01,8.206285321311573853e+02,8.299658592468732365e+01,8.299658592468732365e+01,0.000000000000000000e+00
1.764000000000000057e+01,2.514966360801286953e+02,8.394819621066643478e+00,1.467788278517797451e+01,-1.202381095499811092e+00,1.654970521505037695e+01,8.206285215776171071e+02,8.299664103855621988e+01,8.299664103855621988e+01,0.000000000000000000e+00
1.764100000000000179e+01,2.515113139725224869e+02,8.393617240451302308e+00,1.467789239379110988e+01,-1.202380615341215542e+00,1.654969301420480932e+01,8.206285110390437012e+02,8.299669596848754338e+01,8.299669596848754338e+01,0.000000000000000000e+00
1.764199999999999946e+01,2.515259918745232426e+02,8.392414860316039338e+00,1.467790200075744522e+01,-1.202380135262719918e+00,1.654968081576797090e+01,8.206285005155206136e+02,8.299675071531126491e+01,8.299675071531126491e+01,0.000000000000000000e+00
1.764300000000000068e+01,2.515406697861293139e+02,8.391212480660774631e+00,1.467791160607933065e+01,-1.202379655264320890e+00,1.654966861973639070e+01,8.206284900071317452e+02,8.299680527986238587e+01,8.299680527986238587e+01,0.000000000000000000e+00
1.764400000000000190e+01,2.515553477073390809e+02,8.390010101485428251e+00,1.467792120975910564e+01,-1.202379175346013129e+00,1.654965642610660836e+01,8.206284795139577000e+02,8.299685966297980144e+01,8.299685966297980144e+01,0.000000000000000000e+00
1.764499999999999957e+01,2.515700256381508666e+02,8.388807722789920263e+00,1.467793081179910075e+01,-1.202378695507789752e+00,1.654964423487519198e+01,8.206284690360765808e+02,8.299691386550560424e+01,8.299691386550560424e+01,0.000000000000000000e+00
1.764600000000000080e+01,2.515847035785630794e+02,8.387605344574170729e+00,1.467794041220163592e+01,-1.202378215749642099e+00,1.654963204603869542e+01,8.206284585735659221e+02,8.299696788828464378e+01,8.299696788828464378e+01,0.000000000000000000e+00
1.764700000000000202e+01,2.515993815285740425e+02,8.386402966838099715e+00,1.467795001096901863e+01,-1.202377736071559511e+00,1.654961985959369741e+01,8.206284481264993929e+02,8.299702173216327594e+01,8.299702173216327594e+01,0.000000000000000000e+00
1.764799999999999969e+01,2.516140594881821357e+02,8.385200589581625508e+00,1.467795960810355105e+01,-1.202377256473529998e+00,1.654960767553683709e+01,8.206284376949514581e+02,8.299707539798929190e+01,8.299707539798929190e+01,0.000000000000000000e+00
1.764900000000000091e+01,2.516287374573857392e+02,8.383998212804669947e+00,1.467796920360752111e+01,-1.202376776955539794e+00,1.654959549386469320e+01,8.206284272789914667e+02,8.299712888661052546e+01,8.299712888661052546e+01,0.000000000000000000e+00
1.765000000000000213e+01,2.516434154361832327e+02,8.382795836507153098e+00,1.467797879748320788e+01,-1.202376297517573578e+00,1.654958331457391552e+01,8.206284168786894497e+02,8.299718219887466830e+01,8.299718219887466830e+01,0.000000000000000000e+00
1.765099999999999980e+01,2.516580934245729679e+02,8.381593460688993247e+00,1.467798838973287978e+01,-1.202375818159614029e+00,1.654957113766115384e+01,8.206284064941124825e+02,8.299723533562820421e+01,8.299723533562820421e+01,0.000000000000000000e+00
1.765200000000000102e+01,2.516727714225533248e+02,8.380391085350112235e+00,1.467799798035879633e+01,-1.202375338881642719e+00,1.654955896312306507e+01,8.206283961253254802e+02,8.299728829771586902e+01,8.299728829771586902e+01,0.000000000000000000e+00
1.765299999999999869e+01,2.516874494301226832e+02,8.379188710490428349e+00,1.467800756936320461e+01,-1.202374859683639441e+00,1.654954679095631676e+01,8.206283857723911979e+02,8.299734108597992588e+01,8.299734108597992588e+01,0.000000000000000000e+00
1.765399999999999991e+01,2.517021274472794232e+02,8.377986336109863430e+00,1.467801715674834462e+01,-1.202374380565582213e+00,1.654953462115762974e+01,8.206283754353726181e+02,8.299739370125953997e+01,8.299739370125953997e+01,0.000000000000000000e+00
1.765500000000000114e+01,2.517168054740219532e+02,8.376783962208335765e+00,1.467802674251644390e+01,-1.202373901527447941e+00,1.654952245372367869e+01,8.206283651143282896e+02,8.299744614438988322e+01,8.299744614438988322e+01,0.000000000000000000e+00
1.765599999999999881e+01,2.517314835103486246e+02,8.375581588785767195e+00,1.467803632666972291e+01,-1.202373422569211980e+00,1.654951028865120932e+01,8.206283548093166473e+02,8.299749841620175062e+01,8.299749841620175062e+01,0.000000000000000000e+00
1.765700000000000003e+01,2.517461615562578459e+02,8.374379215842076007e+00,1.467804590921038965e+01,-1.202372943690847906e+00,1.654949812593694958e+01,8.206283445203939664e+02,8.299755051752069335e+01,8.299755051752069335e+01,0.000000000000000000e+00
