# t,x,z,Vx,Vz,T,L,D,R,N_water
6.137999999999999901e+00,4.323179146745587786e+01,1.424943337360748963e+00,1.454144661008130335e+01,1.084516096300257137e+00,3.356112913231887660e+02,8.044848497376949581e+02,8.150674273301189032e+01,8.150674273301189032e+01,0.000000000000000000e+00
6.139000000000000234e+00,4.324633533391167362e+01,1.426028291619638511e+00,1.454386645579683446e+01,1.084954258889455181e+00,3.355395513954705962e+02,8.044706475081546841e+02,8.152825963218256788e+01,8.152825963218256788e+01,0.000000000000000000e+00
6.140000000000000568e+00,4.326088161888865358e+01,1.427113683750632855e+00,1.454628497698113954e+01,1.085392130994268678e+00,3.354678386791823641e+02,8.044564590210120514e+02,8.154977060463420457e+01,8.154977060463420457e+01,0.000000000000000000e+00
6.141000000000000014e+00,4.327543032106288479e+01,1.428199513463469295e+00,1.454870217423142265e+01,1.085829712836488881e+00,3.353961531764779807e+02,8.044422842569844079e+02,8.157127564471251446e+01,8.157127564471251446e+01,0.000000000000000000e+00
6.142000000000000348e+00,4.328998143911103114e+01,1.429285780468106948e+00,1.455111804814471910e+01,1.086267004637655909e+00,3.353244948894939625e+02,8.044281231968268457e+02,8.159277474677850250e+01,8.159277474677850250e+01,0.000000000000000000e+00
6.142999999999999794e+00,4.330453497171034627e+01,1.430372484474726091e+00,1.455353259931789189e+01,1.086704006619058083e+00,3.352528638203482956e+02,8.044139758213311779e+02,8.161426790520845032e+01,8.161426790520845032e+01,0.000000000000000000e+00
6.144000000000000128e+00,4.331909091753869490e+01,1.431459625193727714e+00,1.455594582834763173e+01,1.087140719001733480e+00,3.351812599711414009e+02,8.043998421113285531e+02,8.163575511439400145e+01,8.163575511439400145e+01,0.000000000000000000e+00
6.145000000000000462e+00,4.333364927527452437e+01,1.432547202335734182e+00,1.455835773583046056e+01,1.087577142006469710e+00,3.351096833439555667e+02,8.043857220476847942e+02,8.165723636874189140e+01,8.165723636874189140e+01,0.000000000000000000e+00
6.145999999999999908e+00,4.334821004359688601e+01,1.433635215611587910e+00,1.456076832236272978e+01,1.088013275853804585e+00,3.350381339408556869e+02,8.043716156113056286e+02,8.167871166267421756e+01,8.167871166267421756e+01,0.000000000000000000e+00
6.147000000000000242e+00,4.336277322118542799e+01,1.434723664732352022e+00,1.456317758854062028e+01,1.088449120764026556e+00,3.349666117638882952e+02,8.043575227831329357e+02,8.170018099062821193e+01,8.170018099062821193e+01,0.000000000000000000e+00
6.147999999999999687e+00,4.337733880672038822e+01,1.435812549409309247e+00,1.456558553496014063e+01,1.088884676957175168e+00,3.348951168150824742e+02,8.043434435441462256e+02,8.172164434705628366e+01,8.172164434705628366e+01,0.000000000000000000e+00
6.149000000000000021e+00,4.339190679888260860e+01,1.436901869353962358e+00,1.456799216221712889e+01,1.089319944653041716e+00,3.348236490964490031e+02,8.043293778753618426e+02,8.174310172642594807e+01,8.174310172642594807e+01,0.000000000000000000e+00
6.150000000000000355e+00,4.340647719635351365e+01,1.437991624278033509e+00,1.457039747090725434e+01,1.089754924071169251e+00,3.347522086099816647e+02,8.043153257578331932e+02,8.176455312321985502e+01,8.176455312321985502e+01,0.000000000000000000e+00
6.150999999999999801e+00,4.342104999781513897e+01,1.439081813893464457e+00,1.457280146162601575e+01,1.090189615430853687e+00,3.346807953576557111e+02,8.043012871726507456e+02,8.178599853193571789e+01,8.178599853193571789e+01,0.000000000000000000e+00
6.152000000000000135e+00,4.343562520195010990e+01,1.440172437912415671e+00,1.457520413496874134e+01,1.090624018951143581e+00,3.346094093414289432e+02,8.042872621009418026e+02,8.180743794708632777e+01,8.180743794708632777e+01,0.000000000000000000e+00
6.153000000000000469e+00,4.345020280744164154e+01,1.441263496047266557e+00,1.457760549153058705e+01,1.091058134850841022e+00,3.345380505632415975e+02,8.042732505238703880e+02,8.182887136319948240e+01,8.182887136319948240e+01,0.000000000000000000e+00
6.153999999999999915e+00,4.346478281297354584e+01,1.442354988010615013e+00,1.458000553190654180e+01,1.091491963348501848e+00,3.344667190250159479e+02,8.042592524226373598e+02,8.185029877481795779e+01,8.185029877481795779e+01,0.000000000000000000e+00
6.155000000000000249e+00,4.347936521723023873e+01,1.443446913515277430e+00,1.458240425669142404e+01,1.091925504662436319e+00,3.343954147286567036e+02,8.042452677784806383e+02,8.187172017649957922e+01,8.187172017649957922e+01,0.000000000000000000e+00
6.155999999999999694e+00,4.349395001889671875e+01,1.444539272274288244e+00,1.458480166647987986e+01,1.092358759010709335e+00,3.343241376760507819e+02,8.042312965726745233e+02,8.189313556281705075e+01,8.189313556281705075e+01,0.000000000000000000e+00
6.157000000000000028e+00,4.350853721665858842e+01,1.445632064000899275e+00,1.458719776186638661e+01,1.092791726611141101e+00,3.342528878690675924e+02,8.042173387865292398e+02,8.191454492835802625e+01,8.191454492835802625e+01,0.000000000000000000e+00
6.158000000000000362e+00,4.352312680920203292e+01,1.446725288408580612e+00,1.458959254344525291e+01,1.093224407681307353e+00,3.341816653095588663e+02,8.042033944013915061e+02,8.193594826772502415e+01,8.193594826772502415e+01,0.000000000000000000e+00
6.158999999999999808e+00,4.353771879521384136e+01,1.447818945211019059e+00,1.459198601181061861e+01,1.093656802438540243e+00,3.341104699993587133e+02,8.041894633986461258e+02,8.195734557553548427e+01,8.195734557553548427e+01,0.000000000000000000e+00
6.160000000000000142e+00,4.355231317338139974e+01,1.448913034122119026e+00,1.459437816755645123e+01,1.094088911099928119e+00,3.340393019402835080e+02,8.041755457597117811e+02,8.197873684642162573e+01,8.197873684642162573e+01,0.000000000000000000e+00
6.161000000000000476e+00,4.356690994239267667e+01,1.450007554856001413e+00,1.459676901127654958e+01,1.094520733882316410e+00,3.339681611341322309e+02,8.041616414660452392e+02,8.200012207503054640e+01,8.200012207503054640e+01,0.000000000000000000e+00
6.161999999999999922e+00,4.358150910093624475e+01,1.451102507127003616e+00,1.459915854356454190e+01,1.094952271002308075e+00,3.338970475826862412e+02,8.041477504991382830e+02,8.202150125602406661e+01,8.202150125602406661e+01,0.000000000000000000e+00
6.163000000000000256e+00,4.359611064770125921e+01,1.452197890649679968e+00,1.460154676501388948e+01,1.095383522676264043e+00,3.338259612877094469e+02,8.041338728405188476e+02,8.204287438407878597e+01,8.204287438407878597e+01,0.000000000000000000e+00
